bedrooms,bathrooms,floors,waterfront,view,condition,basement,marla,price
3,2,2,0,0,3,0,6.317699476,7256400
3,2,2,0,0,3,0,6.317699476,9659500
3,2,2,0,0,3,0,6.317699476,12500000
3,2,2,0,0,3,0,6.317699476,13375000
3,2,2,0,0,3,0,6.317699476,16675000
3,2,1,0,0,3,0,6.317699476,19250000
3,2,1,0,0,3,1,6.317699476,6875000
3,2,2,0,0,4,1,6.317699476,15500000
3,2,2,0,0,4,0,6.317699476,8525000
3,2,2,0,0,4,0,6.317699476,9125000
3,2,1,0,0,4,1,6.317699476,6862500
3,2,1,0,0,4,1,6.317699476,13750000
3,2,2,0,0,4,0,6.339737962,9093750
4,2,1,0,0,5,1,6.354430287,9000000
3,2,1,0,0,3,1,6.354430287,10750000
3,2,1,0,0,3,1,6.354430287,11500000
3,2,2,0,0,3,0,6.354430287,8210575
3,2,2,0,0,4,0,6.354430287,13387500
3,2,2,0,0,3,0,6.354430287,7875000
3,2,1,0,0,4,1,6.354430287,13050000
3,2,2,0,0,3,0,6.354430287,8875000
3,2,1,0,0,5,0,6.354430287,5723600
3,2,1,0,0,3,0,6.354430287,11750000
4,2,1,0,0,5,1,6.354430287,14225000
4,2,1,0,0,3,1,6.354430287,6450000
5,2,1,0,0,4,1,6.354430287,5125000
5,2,1,0,0,3,1,6.354430287,7175000
2,1,2,0,0,4,0,6.354430287,9916875
2,1,1,0,0,3,1,6.354430287,5000000
3,3,3,0,0,3,0,6.354430287,12250000
3,3,2,0,2,3,1,6.354430287,16125000
2,2,2,1,2,4,0,6.354430287,20000000
4,2,1,0,0,3,1,6.391161098,4500000
3,2,2,0,0,3,0,6.391161098,9475000
3,2,2,0,0,4,1,6.391161098,11830000
3,2,2,0,0,4,0,6.391161098,12417500
3,2,2,0,0,4,0,6.391161098,16125000
4,2,1,0,0,5,0,6.391161098,15000000
4,2,1,0,0,4,1,6.391161098,11375000
4,2,1,0,0,4,1,6.391161098,12950000
4,2,1,0,0,3,1,6.391161098,5123750
2,2,1,0,0,4,1,6.391161098,11300000
5,2,1,0,0,4,0,6.391161098,4998750
4,1,2,0,0,3,0,6.391161098,7750000
2,1,1,0,0,4,1,6.391161098,7875000
2,1,1,0,0,3,0,6.391161098,20000000
3,1,1,0,0,4,1,6.391161098,6675000
2,2,2,0,2,3,1,6.391161098,16250000
3,2,2,0,0,4,0,6.427891909,14875000
3,2,2,0,0,3,0,6.427891909,12750000
3,2,2,0,0,3,1,6.427891909,15650000
3,2,1,0,0,3,1,6.427891909,6998750
3,2,1,0,0,3,1,6.427891909,7875000
3,2,1,0,0,3,1,6.427891909,11812500
3,2,3,0,0,3,0,6.427891909,12375000
3,2,3,0,0,3,0,6.427891909,13125000
3,2,2,0,0,4,0,6.427891909,5815075
3,2,2,0,0,3,0,6.427891909,8100000
3,2,1,0,0,4,1,6.427891909,12475000
4,2,2,0,0,5,1,6.427891909,11500000
4,2,1,0,0,4,1,6.427891909,8375000
4,2,2,0,0,3,0,6.427891909,10387500
5,2,1,0,0,4,0,6.427891909,4750000
3,1,1,0,0,4,1,6.427891909,6288900
4,3,2,0,0,3,0,6.427891909,18750000
3,2,1,0,1,4,1,6.427891909,12282500
3,2,1,0,0,3,1,6.464622719,11750000
3,2,2,0,0,3,0,6.464622719,12500000
3,2,2,0,0,3,0,6.464622719,17250000
3,2,1,0,0,3,0,6.464622719,13850000
3,2,1,0,0,3,1,6.464622719,5625000
3,2,3,0,0,3,0,6.464622719,15375000
3,2,2,0,0,4,0,6.464622719,11500000
3,2,1,0,0,4,1,6.464622719,12433325
3,2,1,0,0,4,1,6.464622719,17000000
3,2,1,0,0,4,1,6.464622719,17250000
3,2,1,0,0,4,0,6.464622719,6600000
3,2,1,0,0,4,0,6.464622719,10000000
3,2,1,0,0,5,1,6.464622719,7925000
3,2,1,0,0,5,1,6.464622719,15725000
3,2,2,0,0,5,0,6.464622719,7248750
4,2,2,0,0,3,0,6.464622719,8837500
2,2,1,0,0,4,1,6.464622719,16000000
4,2,1,0,2,4,1,6.464622719,8587500
3,2,2,0,0,3,0,6.482988125,6250000
3,2,1,0,0,4,0,6.497680449,12375000
3,2,2,0,0,3,0,6.497680449,8372200
3,2,1,0,0,3,0,6.50135353,5375000
3,2,1,0,0,3,0,6.50135353,6025000
3,2,1,0,0,3,1,6.50135353,6350000
3,2,1,0,0,3,1,6.50135353,7375000
3,2,3,0,0,3,1,6.50135353,10902750
3,2,1,0,0,4,1,6.50135353,11237500
3,2,1,0,0,4,0,6.50135353,6250000
4,2,1,0,0,5,1,6.50135353,6623750
4,2,2,0,0,5,0,6.50135353,15750000
4,2,1,0,0,4,1,6.50135353,9750000
4,2,1,0,0,4,1,6.50135353,12675000
4,2,2,0,0,3,0,6.50135353,6200000
4,2,2,0,0,3,0,6.50135353,11000000
2,1,2,0,0,4,1,6.50135353,6075000
2,1,2,0,0,3,1,6.50135353,14625000
3,1,2,0,0,4,1,6.50135353,9325000
3,2,1,0,0,4,0,6.50135353,5737500
3,2,2,0,0,3,0,6.50135353,10500000
3,2,2,0,0,3,0,6.50135353,10998750
3,2,2,0,0,3,0,6.538084341,9250000
3,2,1,0,0,3,0,6.538084341,6150000
3,2,1,0,0,3,0,6.538084341,7500000
3,2,1,0,0,3,1,6.538084341,7750000
3,2,1,0,0,3,1,6.538084341,8550000
3,2,1,0,0,3,1,6.538084341,11925000
3,2,3,0,0,3,1,6.538084341,14662500
3,2,2,0,0,4,1,6.538084341,19275000
3,2,2,0,0,4,0,6.538084341,8750000
3,2,1,0,0,4,1,6.538084341,6650000
3,2,1,0,0,4,0,6.538084341,8125000
3,2,1,0,0,4,0,6.538084341,8422500
3,2,1,0,0,5,1,6.538084341,17000000
4,2,2,0,0,5,1,6.538084341,7875000
4,2,1,0,0,4,1,6.538084341,11072500
4,2,2,0,0,3,0,6.538084341,4375000
4,2,2,0,0,3,0,6.538084341,13500000
2,2,2,0,0,5,0,6.538084341,23375000
2,1,1,0,3,4,0,6.538084341,6750000
3,2,2,0,2,3,0,6.538084341,6858325
3,2,1,0,2,3,1,6.538084341,11237500
2,2,2,0,0,3,1,6.556449747,13250000
3,2,1,0,0,3,1,6.574815152,10625000
3,2,2,0,0,3,0,6.574815152,12747500
3,2,2,0,0,3,0,6.574815152,12875000
3,2,2,0,0,3,0,6.574815152,13250000
3,2,2,0,0,3,0,6.574815152,14575000
3,2,1,0,0,3,1,6.574815152,6075000
3,2,1,0,0,3,1,6.574815152,8125000
3,2,1,0,0,4,0,6.574815152,7000000
4,2,1,0,0,4,1,6.574815152,10250000
4,2,1,0,0,4,1,6.574815152,10750000
2,1,1,0,0,4,1,6.574815152,17750000
4,2,1,0,1,4,1,6.574815152,6000000
4,2,1,0,2,4,1,6.574815152,11875000
3,2,1,0,3,3,0,6.574815152,7498750
3,2,2,0,1,3,0,6.574815152,13600000
3,2,1,0,2,3,1,6.574815152,19750000
2,2,1,0,0,5,1,6.611545963,8625000
3,2,2,0,0,3,0,6.611545963,9000000
3,2,2,0,0,3,0,6.611545963,9100000
3,2,2,0,0,3,0,6.611545963,9125000
3,2,2,0,0,3,0,6.611545963,10232900
3,2,2,0,0,3,0,6.611545963,12875000
3,2,1,0,0,3,0,6.611545963,7100000
3,2,1,0,0,3,0,6.611545963,11062500
3,2,1,0,0,3,0,6.611545963,11750000
3,2,2,0,0,4,0,6.611545963,10205000
3,2,1,0,0,4,1,6.611545963,10250000
3,2,1,0,0,4,1,6.611545963,15462500
3,2,1,0,0,4,0,6.611545963,7625000
3,2,2,0,0,3,0,6.611545963,7725000
3,2,1,0,0,4,0,6.611545963,11872500
3,2,1,0,0,5,1,6.611545963,9525000
3,2,1,0,0,5,1,6.611545963,11775025
4,2,2,0,0,4,0,6.611545963,21875000
4,2,1,0,0,4,1,6.611545963,10375000
4,2,1,0,0,4,1,6.611545963,13050000
4,2,2,0,0,3,0,6.611545963,6250000
3,2,2,0,0,3,0,6.611545963,8312500
3,1,1,0,0,5,0,6.611545963,6625000
3,1,1,0,0,4,1,6.611545963,9575000
4,3,1,0,0,3,1,6.611545963,8612500
3,3,1,0,0,4,1,6.611545963,16625000
5,3,2,0,0,3,1,6.611545963,13325000
4,2,2,0,0,3,0,6.648276774,6750000
3,2,2,0,0,3,0,6.648276774,13750000
3,2,1,0,0,3,1,6.648276774,6525000
3,2,1,0,0,3,1,6.648276774,10750000
3,2,2,0,0,4,0,6.648276774,13625000
3,2,1,0,0,5,0,6.648276774,8950000
4,2,1,0,0,2,1,6.648276774,7600000
4,2,1,0,0,3,1,6.648276774,5875000
3,2,2,0,0,3,0,6.648276774,12825000
4,2,2,0,0,3,0,6.648276774,8875000
4,1,1,0,0,2,1,6.648276774,0
3,1,2,0,0,3,0,6.648276774,8162500
5,3,2,0,0,3,0,6.648276774,9050000
3,4,2,0,0,4,1,6.648276774,15625000
4,2,2,0,0,3,0,6.651949855,6500000
4,2,1,0,0,4,1,6.662969098,13250000
4,2,1,0,0,5,1,6.685007585,11625000
3,2,2,0,0,3,0,6.685007585,8248750
3,2,2,0,0,3,0,6.685007585,12248750
3,2,2,0,0,3,0,6.685007585,12775000
3,2,2,0,0,3,0,6.685007585,13300000
3,2,2,0,0,3,0,6.685007585,13937500
3,2,2,0,0,3,1,6.685007585,17087500
3,2,1,0,0,3,1,6.685007585,8750000
3,2,1,0,0,3,1,6.685007585,10500000
3,2,1,0,0,3,1,6.685007585,10625000
3,2,1,0,0,3,1,6.685007585,11875000
3,2,2,0,0,4,1,6.685007585,18750000
3,2,1,0,0,4,1,6.685007585,16487500
3,2,1,0,0,4,0,6.685007585,21875000
4,2,2,0,0,4,1,6.685007585,9997200
4,2,1,0,0,4,0,6.685007585,12997500
4,2,1,0,0,4,1,6.685007585,6600000
4,2,1,0,0,4,1,6.685007585,7500000
4,2,2,0,0,3,0,6.685007585,8062500
4,2,2,0,0,3,0,6.685007585,16836925
2,2,2,0,0,3,0,6.685007585,5150000
3,3,3,0,0,3,1,6.685007585,15625000
3,4,2,0,0,3,1,6.685007585,12498750
4,2,2,0,1,3,1,6.685007585,16250000
3,2,2,0,2,5,0,6.721738396,17050000
3,2,1,0,0,3,1,6.721738396,7812500
3,2,1,0,0,3,1,6.721738396,10675000
3,2,1,0,0,4,1,6.721738396,14300000
3,2,1,0,0,4,0,6.721738396,14050000
3,2,1,0,0,5,0,6.721738396,11700000
3,2,1,0,0,5,0,6.721738396,13750000
4,2,2,0,0,4,0,6.721738396,3306250
4,2,1,0,0,4,1,6.721738396,5900000
4,2,1,0,0,4,1,6.721738396,10825000
4,2,1,0,0,4,1,6.721738396,12350000
4,2,2,0,0,3,1,6.721738396,15250000
4,2,2,0,0,3,0,6.721738396,6225000
4,2,2,0,0,3,0,6.721738396,7800000
4,2,2,0,0,3,0,6.721738396,8025000
4,2,2,0,0,3,0,6.721738396,8475000
3,1,2,0,0,3,1,6.721738396,12498750
3,1,1,0,0,3,1,6.721738396,10087500
3,1,1,0,0,3,0,6.721738396,5968750
4,3,2,0,0,3,0,6.721738396,10375000
3,3,2,0,0,3,1,6.721738396,14825000
3,3,3,0,0,3,0,6.721738396,14998750
3,2,2,0,0,3,0,6.721738396,9375000
3,2,1,0,0,4,1,6.758469207,12475000
3,2,2,0,0,3,0,6.758469207,11625000
3,2,1,0,0,3,0,6.758469207,6625000
3,2,1,0,0,3,0,6.758469207,13800000
3,2,1,0,0,3,1,6.758469207,7125000
3,2,1,0,0,3,1,6.758469207,16958325
3,2,2,0,0,4,0,6.758469207,12812500
3,2,1,0,0,4,1,6.758469207,5875000
3,2,1,0,0,4,1,6.758469207,6737500
3,2,1,0,0,4,1,6.758469207,7750000
3,2,1,0,0,4,1,6.758469207,9150000
3,2,2,0,0,3,0,6.758469207,7925000
3,2,1,0,0,4,0,6.758469207,13750000
3,2,1,0,0,5,1,6.758469207,10292875
3,2,1,0,0,5,1,6.758469207,11437500
3,2,1,0,0,5,1,6.758469207,18250025
3,2,2,0,0,5,0,6.758469207,17150000
3,2,2,0,0,5,1,6.758469207,18750000
3,2,2,0,0,5,1,6.758469207,19630000
4,2,2,0,0,4,0,6.758469207,10375000
4,2,2,0,0,4,0,6.758469207,20225000
4,2,1,0,0,4,1,6.758469207,15975000
6,2,1,0,0,3,1,6.758469207,16500000
5,2,1,0,2,3,1,6.758469207,9875000
5,2,1,0,0,4,1,6.758469207,10875000
4,2,1,0,0,3,1,6.758469207,13450000
3,1,1,0,0,4,1,6.758469207,4625000
2,1,2,0,0,4,1,6.758469207,12250000
4,2,2,0,0,3,0,6.758469207,7500000
4,2,2,0,0,3,1,6.758469207,6868750
4,2,1,0,0,3,1,6.758469207,10100000
4,2,1,0,0,4,1,6.795200018,5750000
4,2,1,0,0,4,1,6.795200018,6250000
4,2,1,0,0,3,1,6.795200018,11225000
4,2,1,0,0,3,1,6.795200018,20750000
3,3,1,0,0,4,1,6.795200018,7180000
3,3,2,0,0,5,0,6.795200018,12230000
4,4,2,0,0,3,1,6.795200018,6200000
3,2,1,0,2,5,1,6.795200018,11498750
3,3,1,0,2,4,0,6.795200018,16125000
3,2,2,0,0,3,0,6.795200018,6350000
3,2,2,0,0,3,0,6.795200018,13375000
3,2,1,0,0,3,1,6.795200018,5450000
3,2,1,0,0,3,1,6.795200018,14500000
3,2,1,0,0,4,1,6.795200018,6430000
3,2,1,0,0,4,0,6.795200018,14625000
3,2,2,0,0,5,0,6.795200018,15575000
4,2,2,0,0,5,0,6.795200018,11875000
3,2,2,0,0,5,0,6.831930829,14700000
3,2,2,0,0,3,0,6.831930829,7740500
3,2,2,0,0,3,0,6.831930829,8250000
3,2,2,0,0,3,0,6.831930829,9623750
3,2,1,0,0,3,0,6.831930829,14000000
3,2,1,0,0,3,1,6.831930829,7208750
3,2,2,0,0,4,0,6.831930829,9500000
3,2,2,0,0,4,0,6.831930829,12625000
3,2,1,0,0,4,1,6.831930829,7275000
3,2,1,0,0,4,0,6.831930829,6875000
3,2,2,0,0,3,0,6.831930829,7000000
4,2,2,0,0,5,0,6.831930829,5375000
4,2,1,0,0,4,1,6.831930829,6724300
4,2,1,0,0,3,1,6.831930829,5997500
2,2,1,0,0,3,1,6.831930829,6625000
4,1,2,0,0,1,0,6.831930829,10675000
3,3,1,0,0,5,1,6.831930829,0
3,3,3,0,0,3,0,6.831930829,9498750
3,2,2,0,2,3,0,6.831930829,11000000
3,2,2,0,2,4,0,6.831930829,18125000
3,2,2,0,0,3,0,6.868661639,7125000
3,2,2,0,0,3,0,6.868661639,7210000
3,2,2,0,0,3,0,6.868661639,7498750
3,2,2,0,0,3,0,6.868661639,7650000
3,2,2,0,0,3,0,6.868661639,10625000
3,2,2,0,0,3,0,6.868661639,11450000
3,2,1,0,0,3,1,6.868661639,6475000
3,2,1,0,0,3,1,6.868661639,10625000
3,2,1,0,0,3,1,6.868661639,10825000
3,2,1,0,0,3,1,6.868661639,11375000
3,2,1,0,0,4,0,6.868661639,7862500
3,2,1,0,0,5,0,6.868661639,14897200
4,2,2,0,0,4,1,6.868661639,14850000
4,2,1,0,0,4,1,6.868661639,8125000
4,2,2,0,0,3,0,6.868661639,7750000
4,2,2,0,0,3,0,6.868661639,9375000
2,2,1,0,0,3,0,6.868661639,13998750
2,2,1,0,0,3,0,6.868661639,14475000
5,2,1,0,0,4,1,6.868661639,13850000
5,1,1,0,0,3,1,6.868661639,6550000
3,1,2,0,0,4,1,6.868661639,14625000
4,2,2,0,0,4,0,6.90539245,21500000
3,2,2,0,0,3,0,6.90539245,7748750
3,2,2,0,0,3,0,6.90539245,7875000
3,2,1,0,0,3,0,6.90539245,9745000
3,2,1,0,0,3,1,6.90539245,6210000
3,2,1,0,0,3,1,6.90539245,10125000
3,2,1,0,0,4,1,6.90539245,9904175
3,2,1,0,0,4,1,6.90539245,15000000
3,2,1,0,0,4,0,6.90539245,12161150
3,2,1,0,0,5,1,6.90539245,8000000
3,2,1,0,0,5,1,6.90539245,16687500
4,2,2,0,0,4,1,6.90539245,14000000
3,2,2,0,0,3,0,6.90539245,7100000
4,2,1,0,0,4,1,6.90539245,6662500
4,2,1,0,0,3,1,6.90539245,7100000
4,2,1,0,0,3,1,6.90539245,10575000
4,2,1,0,0,3,1,6.90539245,10875000
4,2,2,0,0,3,0,6.90539245,8122500
4,2,2,0,0,3,0,6.90539245,10179825
2,2,2,0,0,3,0,6.90539245,18793750
5,2,1,0,0,3,1,6.90539245,10125000
2,1,1,0,0,3,1,6.90539245,7000000
6,3,1,0,0,4,0,6.90539245,8150000
5,3,1,0,0,3,1,6.90539245,7750000
4,2,1,0,2,5,1,6.90539245,17000000
3,4,2,0,0,3,1,6.942123261,14680150
3,2,2,0,0,3,1,6.942123261,6748750
3,2,2,0,0,3,1,6.942123261,11462500
3,2,1,0,0,3,1,6.942123261,6750000
3,2,1,0,0,3,1,6.942123261,9625000
3,2,1,0,0,3,1,6.942123261,11637500
3,2,1,0,0,3,1,6.942123261,13123750
3,2,1,0,0,3,1,6.942123261,14250000
3,2,2,0,0,4,0,6.942123261,8998750
3,2,1,0,0,4,1,6.942123261,10875000
3,2,1,0,0,5,0,6.942123261,7307150
4,2,1,0,0,4,0,6.942123261,8000000
4,2,1,0,0,4,1,6.942123261,9375000
4,2,1,0,0,4,1,6.942123261,10750000
4,2,1,0,0,3,1,6.942123261,8125000
4,2,1,0,0,3,1,6.942123261,9450000
4,2,1,0,0,3,1,6.942123261,10925000
4,2,2,0,0,3,0,6.942123261,7012500
4,2,2,0,0,3,0,6.942123261,7050000
4,2,2,0,0,3,0,6.942123261,8875000
4,2,2,0,0,3,0,6.942123261,20625000
2,2,2,0,0,3,0,6.942123261,26625000
5,2,2,0,0,3,1,6.942123261,13086500
2,1,2,0,0,4,0,6.942123261,16137500
3,1,2,0,0,4,1,6.942123261,12172375
4,2,1,0,1,3,1,6.942123261,23500000
3,2,2,0,3,3,0,6.942123261,11125000
5,2,1,0,0,3,1,6.978854072,10375000
3,2,2,0,0,3,0,6.978854072,13400000
3,2,2,0,0,3,0,6.978854072,13750000
3,2,2,0,0,3,0,6.978854072,14000000
3,2,2,0,0,3,1,6.978854072,13750000
3,2,2,0,0,3,1,6.978854072,14500000
3,2,1,0,0,3,0,6.978854072,6312500
3,2,1,0,0,3,1,6.978854072,5875000
3,2,1,0,0,3,1,6.978854072,9625000
3,2,2,0,0,4,1,6.978854072,15000000
3,2,1,0,0,4,1,6.978854072,13012500
3,2,1,0,0,4,0,6.978854072,13937500
3,2,1,0,0,5,1,6.978854072,6250000
3,2,2,0,0,5,1,6.978854072,7775000
3,2,2,0,0,3,0,6.978854072,10875000
4,2,1,0,0,5,0,6.978854072,6625000
4,2,1,0,0,4,0,6.978854072,6750000
4,2,1,0,0,4,1,6.978854072,13550000
4,2,1,0,0,3,1,6.978854072,12125000
4,2,1,0,0,3,0,6.978854072,9750000
4,2,2,0,0,3,0,6.978854072,13395000
3,2,2,0,0,3,0,6.978854072,12812500
6,2,1,0,0,2,1,6.978854072,7625000
3,1,2,0,0,4,0,6.978854072,5998750
3,3,1,0,0,5,1,6.978854072,17650000
3,4,2,0,0,3,1,6.978854072,10787500
4,2,1,0,0,3,0,7.015584883,11460000
3,2,2,0,0,3,0,7.015584883,10750000
3,2,2,0,0,3,0,7.015584883,12370375
3,2,2,0,0,3,1,7.015584883,14625000
3,2,1,0,0,3,1,7.015584883,10375000
3,2,1,0,0,3,1,7.015584883,17500000
4,2,2,0,0,5,0,7.015584883,20875000
4,2,1,0,0,4,0,7.015584883,8325000
3,2,2,0,0,3,0,7.015584883,7325000
4,2,2,0,0,3,0,7.015584883,7437500
4,2,2,0,0,3,0,7.015584883,15500000
2,2,2,0,0,3,0,7.015584883,5750000
5,2,1,0,0,4,1,7.015584883,0
4,1,2,0,0,3,0,7.015584883,6000000
3,1,1,0,0,4,1,7.015584883,12250000
4,3,1,0,0,4,1,7.015584883,16250000
3,3,1,0,0,3,1,7.015584883,11025000
4,2,2,0,0,3,0,7.052315694,6750000
3,2,2,0,0,3,0,7.052315694,5750000
3,2,2,0,0,3,0,7.052315694,7375000
3,2,2,0,0,3,0,7.052315694,9787500
3,2,2,0,0,3,0,7.052315694,10725000
3,2,1,0,0,3,1,7.052315694,6125000
3,2,1,0,0,3,1,7.052315694,6250000
3,2,2,0,0,4,0,7.052315694,11075000
3,2,1,0,0,4,1,7.052315694,6500000
3,2,1,0,0,4,1,7.052315694,6500000
3,2,1,0,0,4,1,7.052315694,9625000
4,2,2,0,0,4,0,7.052315694,10375000
4,2,1,0,0,4,1,7.052315694,8525000
4,2,1,0,0,4,1,7.052315694,10750000
4,2,1,0,0,3,1,7.052315694,5250000
2,2,1,0,0,4,1,7.052315694,12925000
4,1,1,0,0,4,1,7.052315694,4250000
3,1,1,0,2,3,1,7.052315694,8125000
4,2,2,0,2,4,0,7.052315694,7723750
3,2,1,0,2,4,1,7.052315694,12250000
3,2,1,0,0,3,0,7.089046505,13418775
2,2,2,0,0,3,0,7.089046505,12725000
5,2,2,0,0,3,0,7.089046505,5750000
5,2,1,0,0,4,1,7.089046505,10000000
6,2,1,0,0,3,1,7.089046505,4375000
4,3,1,0,0,3,1,7.089046505,8266875
3,2,2,0,0,3,0,7.089046505,10625000
3,2,2,0,0,3,0,7.089046505,13250000
3,2,2,0,0,3,1,7.089046505,10999750
4,2,2,0,0,3,0,7.089046505,6875000
3,2,1,0,0,3,0,7.089046505,14250000
3,2,1,0,0,4,0,7.089046505,8550000
3,2,2,0,0,3,0,7.089046505,10187500
4,2,2,0,0,4,0,7.089046505,7875000
4,2,1,0,0,4,0,7.089046505,11625000
4,2,1,0,0,4,1,7.089046505,6700000
4,2,1,0,0,4,1,7.089046505,7000000
4,2,1,0,0,3,1,7.089046505,6265000
4,2,1,0,0,3,1,7.089046505,7800000
4,2,2,0,0,3,0,7.125777316,8250000
5,2,2,0,0,4,0,7.125777316,8975000
5,2,2,0,0,3,0,7.125777316,11631250
5,2,1,0,0,5,1,7.125777316,14500000
7,2,2,0,0,3,0,7.125777316,7000000
4,1,1,0,0,3,1,7.125777316,6625000
4,1,2,0,0,3,0,7.125777316,8095825
4,3,2,0,0,3,0,7.125777316,9800000
4,3,1,0,0,4,0,7.125777316,6625000
5,3,1,0,0,3,1,7.125777316,7500000
3,2,1,0,2,3,1,7.125777316,13625000
3,2,1,0,1,4,1,7.125777316,17125000
3,2,2,0,2,3,0,7.125777316,33250000
3,2,1,0,0,4,1,7.125777316,5812500
3,2,2,0,0,3,0,7.125777316,8375000
3,2,2,0,0,3,0,7.125777316,13875000
3,2,1,0,0,3,0,7.125777316,13000000
3,2,1,0,0,3,1,7.125777316,6650000
3,2,1,0,0,3,1,7.125777316,14500000
3,2,2,0,0,4,0,7.125777316,7375000
3,2,1,0,0,4,1,7.125777316,8998750
3,2,1,0,0,4,1,7.125777316,14400000
3,2,1,0,0,4,0,7.125777316,12500000
3,2,1,0,0,5,0,7.125777316,18300000
3,2,2,0,0,5,1,7.125777316,16625000
4,2,1,0,0,1,0,7.125777316,9125000
4,2,1,0,0,5,1,7.125777316,12625000
4,2,1,0,0,4,1,7.125777316,7875000
4,2,1,0,0,4,1,7.125777316,10575000
4,2,1,0,0,4,1,7.125777316,12375000
4,2,1,0,0,4,1,7.125777316,13750000
4,2,2,0,0,3,0,7.125777316,6962500
3,2,1,0,0,4,0,7.162508127,7250000
3,2,2,0,0,3,0,7.162508127,7190000
3,2,2,0,0,3,0,7.162508127,7450000
3,2,2,0,0,3,0,7.162508127,9375000
3,2,2,0,0,3,0,7.162508127,10625000
3,2,2,0,0,3,0,7.162508127,13250000
3,2,1,0,0,3,0,7.162508127,5875000
3,2,1,0,0,3,1,7.162508127,10375000
3,2,2,0,0,4,0,7.162508127,8212500
3,2,1,0,0,4,0,7.162508127,10200000
3,2,1,0,0,4,0,7.162508127,10300000
4,2,2,0,0,4,1,7.162508127,12975000
4,2,1,0,0,4,1,7.162508127,15875000
4,2,1,0,0,3,1,7.162508127,14000000
4,2,1,0,0,3,1,7.162508127,22375000
4,2,2,0,0,3,0,7.162508127,5625000
2,2,1,0,0,5,1,7.162508127,18125000
3,4,1,0,0,3,1,7.162508127,8627500
2,2,1,0,3,4,1,7.162508127,16725000
4,2,2,0,0,3,0,7.177200451,6724300
3,2,2,0,0,3,0,7.199238938,7248750
3,2,2,0,0,3,0,7.199238938,14000000
3,2,1,0,0,3,1,7.199238938,8500000
3,2,2,0,0,4,0,7.199238938,14000000
3,2,1,0,0,4,1,7.199238938,10050000
3,2,1,0,0,4,1,7.199238938,14037500
3,2,1,0,0,4,1,7.199238938,14975000
3,2,1,0,0,4,1,7.199238938,15875000
3,2,1,0,0,5,1,7.199238938,10375000
4,2,1,0,0,5,1,7.199238938,0
3,2,2,0,0,3,0,7.199238938,10250000
4,2,1,0,0,5,1,7.199238938,9300000
4,2,1,0,0,4,0,7.199238938,7137500
4,2,1,0,0,4,1,7.199238938,18075000
4,2,2,0,0,3,0,7.199238938,6489650
4,2,2,0,0,3,0,7.199238938,9249750
3,3,2,0,0,5,1,7.199238938,14975000
3,3,2,0,0,3,1,7.199238938,13900000
4,4,2,0,0,3,0,7.199238938,13500000
4,2,1,0,1,4,1,7.199238938,15000000
3,2,1,0,2,5,1,7.199238938,10075000
4,2,1,0,0,5,1,7.199238938,6250000
3,2,2,0,0,3,0,7.235969749,7499875
3,2,2,0,0,3,0,7.235969749,8500000
3,2,2,0,0,3,1,7.235969749,7225000
3,2,2,0,0,3,1,7.235969749,10375000
3,2,2,0,0,4,0,7.235969749,10800000
3,2,2,0,0,4,0,7.235969749,10937500
3,2,1,0,0,4,1,7.235969749,7000000
3,2,1,0,0,4,1,7.235969749,7367500
3,2,1,0,0,4,0,7.235969749,6700000
3,2,1,0,0,5,1,7.235969749,13500000
4,2,1,0,0,5,1,7.235969749,9498750
4,2,1,0,0,3,1,7.235969749,10250000
4,2,2,0,0,3,0,7.235969749,6872500
5,2,2,0,0,4,0,7.235969749,7425000
5,2,1,0,0,3,1,7.235969749,10875000
3,1,1,0,0,4,0,7.235969749,11350000
4,3,1,0,0,3,1,7.235969749,8075000
4,3,1,0,0,4,0,7.235969749,9875000
5,3,1,0,0,3,1,7.235969749,9998750
3,3,1,0,0,3,0,7.235969749,11125000
3,2,1,0,3,5,1,7.235969749,12525000
3,2,2,0,3,5,1,7.235969749,13750000
3,2,1,1,4,3,1,7.235969749,29375000
3,2,1,0,0,3,0,7.272700559,16000000
3,2,1,0,0,3,0,7.272700559,11997500
3,2,1,0,0,3,1,7.272700559,10812500
3,2,3,0,0,3,0,7.272700559,10875000
3,2,2,0,0,4,1,7.272700559,16500000
3,2,1,0,0,4,1,7.272700559,7375000
3,2,1,0,0,4,1,7.272700559,7725000
3,2,1,0,0,4,1,7.272700559,10125000
3,2,1,0,0,4,0,7.272700559,13250000
3,2,1,0,0,4,0,7.272700559,13750000
3,2,1,0,0,5,0,7.272700559,19000000
4,2,1,0,0,2,1,7.272700559,5325000
4,2,1,0,0,5,1,7.272700559,17775000
4,2,2,0,0,4,0,7.272700559,11575000
4,2,2,0,0,3,0,7.272700559,7688750
4,2,2,0,0,3,0,7.272700559,8556150
4,2,2,0,0,3,0,7.272700559,13250000
4,1,2,0,0,3,0,7.272700559,8625000
4,1,1,0,0,4,1,7.272700559,9875000
2,1,1,0,0,4,1,7.272700559,12418800
4,3,2,0,0,3,0,7.272700559,18600000
4,3,1,0,0,4,1,7.272700559,9875000
4,3,1,0,0,5,0,7.272700559,11875000
3,3,3,0,0,3,0,7.272700559,16500000
3,2,1,0,1,5,1,7.272700559,11020625
3,2,1,0,2,4,1,7.272700559,20250000
4,2,2,0,0,3,0,7.280046722,7080000
4,2,1,0,0,3,1,7.287392884,9500000
